Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
8.04825e-05,0.039688222,0.0129641825,8.467263e-05,7.5041346e-05,0.005434435,0.06550652,4.4580935e-05,0.031088173,0.023926126,0.82110757
4.6971723e-05,0.048691645,0.005353326,3.8646915e-05,8.148567e-05,0.002786669,0.061047357,3.101753e-05,0.60639334,0.011732777,0.26379678
4.974826e-05,0.037636675,0.0012997471,6.788869e-05,0.00012775563,0.02654491,0.019851422,4.943178e-05,0.0020132249,0.7468662,0.16549297
0.0001170784,0.106763035,0.0043920316,0.000119566794,0.00010029127,0.033986136,0.074002005,8.782349e-05,0.009113103,0.45319644,0.31812245
0.0290885,0.0024909738,0.0016904174,0.007549503,0.24829984,0.0006961065,0.0013091143,0.00035015325,0.013464965,0.57040006,0.12466038
0.00013700005,0.123992026,0.016467977,7.838822e-05,0.00011686763,0.017869283,0.61903185,8.3904655e-05,0.021732828,0.03800314,0.1624867
0.00027203702,0.18205297,0.024032313,0.00028635724,0.00020481861,0.029814258,0.18234153,0.00013670887,0.012185336,0.047268353,0.52140534
0.00015633284,0.050116256,0.022252623,9.936769e-05,0.00012283608,0.004651114,0.117329,6.330185e-05,0.20487154,0.010117701,0.59022
8.693576e-05,0.10972377,0.015617704,7.763504e-05,0.00018950636,0.0026213638,0.15611534,7.467571e-05,0.13719468,0.10705899,0.47123936
0.0001880008,0.041697983,0.39484683,0.00020186612,0.00014540473,0.0073655886,0.19763342,8.742649e-05,0.01581283,0.035382763,0.30663788
0.00012760403,0.12960391,0.024591226,0.00012866606,0.00018292385,0.014865822,0.26353514,7.058169e-05,0.07263407,0.080845594,0.41341445
0.00018108031,0.160932,0.07378372,7.753107e-05,0.00014623607,0.0053522694,0.21822773,6.9650814e-05,0.009680229,0.05287473,0.47867477
4.693929e-05,0.043040033,0.0034684401,6.217426e-05,0.00012605467,0.0033935523,0.09730517,4.3798274e-05,0.31817195,0.015377894,0.518964
2.7177108e-05,0.011729208,0.0054104347,3.7662794e-05,3.9849972e-05,0.86140656,0.018375676,1.6596849e-05,0.00067810295,0.07554726,0.026731437
