Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
6.716217e-05,0.033532638,0.00568224,3.5217065e-05,4.205343e-05,0.0017374542,0.07115438,2.6818036e-05,0.027217565,0.006049512,0.85445493
4.802361e-05,0.008289431,0.005641637,2.3647935e-05,5.3464115e-05,0.0026984508,0.040745627,2.5522639e-05,0.72598326,0.0103888605,0.2061021
3.1718235e-05,0.055251643,0.0015252458,5.784884e-05,0.00026796112,0.034282275,0.033878688,4.593447e-05,0.0031654069,0.60476667,0.26672667
4.4819717e-05,0.05408521,0.0015538299,5.2164323e-05,8.460826e-05,0.025532901,0.04389489,2.8432638e-05,0.013981976,0.67510164,0.18563949
0.00087995775,5.969437e-05,0.00012926069,0.00054509426,0.0020082532,0.00011312433,6.9204034e-05,2.2757411e-05,0.00044376662,0.98999083,0.005738026
5.1941723e-05,0.19644435,0.03831816,0.00011472676,0.0001021431,0.017611424,0.18086767,6.56888e-05,0.01921615,0.07156442,0.4756433
0.00015976229,0.13257341,0.027412195,0.0001912926,0.00011026968,0.019936986,0.17407764,5.8456204e-05,0.026680188,0.05480076,0.56399906
0.00013484087,0.011241623,0.022818193,4.955143e-05,7.6766664e-05,0.0073616486,0.119829655,5.9497506e-05,0.32934117,0.01242584,0.49666116
7.5159114e-05,0.12742977,0.021438021,5.4509845e-05,0.0001595694,0.0037889525,0.16225666,4.6135014e-05,0.13099577,0.11451127,0.4392442
0.0002348062,0.015631914,0.109286554,0.00018209578,0.00012086107,0.011587651,0.022657737,6.8086934e-05,0.008188093,0.08300367,0.7490386
5.03358e-05,0.13487114,0.023274463,6.10534e-05,0.0001008249,0.015064407,0.20313281,6.2077925e-05,0.08845475,0.051569846,0.4833583
0.00012327841,0.23448949,0.102407366,4.4714656e-05,0.00015617438,0.005762939,0.21018764,4.5083027e-05,0.009264853,0.051865317,0.38565314
3.0382622e-05,0.07661696,0.0046420624,3.5076064e-05,0.0002287587,0.0021823396,0.11018918,3.090072e-05,0.29110897,0.019892778,0.49504262
1.6687869e-05,0.013375204,0.0028017508,2.1057815e-05,7.024234e-05,0.87299883,0.01457381,9.594257e-06,0.00062159647,0.0843768,0.011134418
3.7546662e-05,0.13000368,0.0048580775,4.648738e-05,9.895541e-05,0.0014996439,0.17399085,4.2377163e-05,0.05579489,0.02514666,0.6084809
3.2546075e-05,0.03139985,0.012935156,4.347486e-05,0.00023176434,0.112453796,0.03861024,4.0577204e-05,0.09706807,0.060849346,0.6463352
0.000251446,0.07587977,0.0698517,0.00014915034,0.00013198925,0.014187423,0.20675051,8.009477e-05,0.04308999,0.14424041,0.44538748
5.1566138e-05,0.03106006,0.0043623936,2.3027784e-05,6.370921e-05,0.0054661627,0.041136272,4.8576898e-05,0.6315269,0.0037761347,0.2824852
0.00016052442,0.029777676,0.0101422295,5.194208e-05,7.1316565e-05,0.0025217324,0.113042854,8.7317654e-05,0.12800784,0.01259707,0.7035395
0.0021313017,0.0006719556,0.00030408884,0.0014832442,0.040543687,0.0036490606,0.0006636136,0.0002491757,0.00043533504,0.9368646,0.0130039565
