Acoustic/Folk_0,Alt_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
0.00025334748,0.03536048,0.017319141,0.00025090983,0.0002532098,0.0045255153,0.09482857,0.00025465118,0.02211751,0.028463986,0.79637265
0.00015885266,0.04156813,0.003644139,0.00015732406,0.00015876618,0.0009722112,0.048533514,0.00015966994,0.7285648,0.005968317,0.17011422
0.00019952276,0.027631393,0.0012899645,0.000197603,0.00019941415,0.037954353,0.021992244,0.0002005493,0.0012693141,0.727976,0.18108965
0.0004257258,0.08219518,0.006511096,0.00042162958,0.00042549404,0.02559477,0.063785896,0.00042791615,0.009184928,0.5487931,0.2622343
0.0057416908,0.0016001902,0.0025311587,0.005366891,0.086214736,0.0015378066,0.0010598481,0.0008604392,0.010882891,0.8364168,0.047787584
0.0004935412,0.19653349,0.036110643,0.0004887922,0.0004932725,0.03294047,0.4778694,0.00049608044,0.017780455,0.06257433,0.17421956
0.0006376547,0.19586362,0.022496544,0.0006315193,0.00063730753,0.028665973,0.23357843,0.0006409353,0.017136257,0.081617475,0.41809425
0.0003801745,0.055345483,0.029057538,0.00037651617,0.0003799675,0.003365217,0.12573284,0.00038213044,0.19098619,0.009543405,0.5844506
0.00038017615,0.111843325,0.015155201,0.00037651783,0.00037996916,0.003156489,0.15879351,0.0003821321,0.098348096,0.11597624,0.49520832
0.00053671066,0.049135987,0.32448348,0.0005315463,0.00053641846,0.0056527234,0.2033335,0.000539472,0.010444148,0.040372483,0.36443356
0.0004494819,0.12464714,0.0138915265,0.00044515685,0.00044923718,0.015010225,0.28786844,0.00045179445,0.09570697,0.047285244,0.41379476
0.00034212857,0.16922054,0.11062535,0.00033883654,0.00034194233,0.00983842,0.19082935,0.0003438888,0.008394155,0.042325743,0.46739963
0.00029566218,0.07489649,0.0029273962,0.0002928174,0.0002955012,0.0032698943,0.105290435,0.00029718332,0.23161758,0.017594438,0.5632226
0.00011222467,0.012338953,0.0045800745,0.00011114477,0.00011216346,0.8505568,0.022698272,0.00011280194,0.000879124,0.08933128,0.019167136
0.00025425735,0.13135971,0.0064078276,0.00025181094,0.00025411893,0.002716445,0.13369474,0.00025556548,0.14006297,0.046691936,0.53805065
0.00034405972,0.040813446,0.0054847384,0.0003407489,0.0003438724,0.27575597,0.028943045,0.00034582985,0.09673023,0.053536877,0.49736118
0.0003822388,0.031630304,0.042442888,0.00037856062,0.0003820307,0.013812492,0.10715639,0.0003842054,0.047425892,0.12940533,0.62659967
0.00015181332,0.02283303,0.002722546,0.00015035261,0.00015173068,0.0016068016,0.021557085,0.0001525944,0.72061324,0.0046478254,0.22541305
0.00038058887,0.21919458,0.010266805,0.00037692694,0.00038038168,0.001454663,0.13492334,0.00038254698,0.08302211,0.005938419,0.54367965
0.012997713,0.0012698867,0.00068721705,0.0016698317,0.022040939,0.0042450633,0.0017702455,0.00070256187,0.0008184084,0.9191926,0.034605525
0.050105117,0.0035692044,0.012131036,0.00773749,0.08725829,0.003247528,0.0019004422,0.0025454722,0.00259695,0.79207677,0.036831662
0.0003586048,0.1158593,0.0071016722,0.00035515436,0.00035840957,0.015878944,0.11330327,0.00036044978,0.06754011,0.06799561,0.6108885
0.0002391441,0.028330067,0.71509486,0.0003067279,0.00023901393,0.07598097,0.0525467,0.00024037449,0.0039573326,0.043925326,0.07913943
0.00042013708,0.15582047,0.12282501,0.00041609464,0.00041990838,0.02284822,0.5490023,0.00042229868,0.004106104,0.07708458,0.066634886
0.00043148355,0.21120569,0.022084996,0.00042733192,0.00043124866,0.014694686,0.4488472,0.00043370354,0.009930702,0.11018293,0.18133
0.00035401955,0.07285605,0.020142257,0.0003506131,0.00035382682,0.0033326386,0.08131056,0.00035584095,0.48135802,0.0040699863,0.33551615
0.00034193628,0.11518407,0.3079309,0.0003386461,0.00034175013,0.0072927927,0.2598559,0.00034369552,0.0073173097,0.038190633,0.2628624
0.017156446,0.00019774132,0.0005714907,0.96516854,0.002057021,0.00027946403,0.00030639136,0.0003267205,8.41115e-05,0.0036530346,0.010199073
0.00025005217,0.04250176,0.0024720524,0.00024764598,0.00024991605,0.0020536145,0.038281716,0.00025133867,0.4427523,0.024366867,0.44657278
0.00034706676,0.25857198,0.006155324,0.00034372724,0.00034687782,0.003914783,0.09721985,0.00034885242,0.29033473,0.0037236058,0.3386932
0.00024173388,0.06876776,0.008760341,0.00023940798,0.00024160251,0.004848918,0.118508264,0.00024297781,0.03453912,0.018757455,0.7448524
