Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
0.00012970524,0.030061457,0.0049074288,0.0001359109,0.00012906497,0.0028604048,0.06942042,0.00011426361,0.031276435,0.010281426,0.85068345
0.00013789737,0.009214196,0.005541614,8.44258e-05,0.00014487482,0.002476382,0.041168135,9.0825546e-05,0.70229447,0.008985188,0.229862
7.985557e-05,0.045870446,0.0014380972,9.8815384e-05,0.00022229625,0.027530499,0.029729497,8.2287326e-05,0.0035368279,0.708838,0.18257344
0.0001916088,0.059420444,0.0027891381,0.0001638951,0.00026946602,0.050046064,0.054363612,0.00015670873,0.028350256,0.6402154,0.16403344
0.0014826795,0.00040669556,0.00021531463,0.0010432128,0.0031433764,0.00017400013,0.00019689307,0.00011594341,0.0011120833,0.98774326,0.004366532
0.0003080182,0.21795595,0.0362524,0.00026872073,0.00032349315,0.018904205,0.32309586,0.00043823995,0.031588566,0.05985725,0.31100732
0.00035085905,0.16795868,0.030980967,0.0003818919,0.0004049496,0.019628963,0.19508311,0.00023577947,0.019404499,0.05117385,0.5143964
0.00036526914,0.011605984,0.021032602,0.00015543726,0.00017317219,0.006571722,0.1046537,0.0001612383,0.24796954,0.010497008,0.5968143
0.00015118968,0.14588556,0.022246957,0.00013521501,0.0002473154,0.0029603676,0.17517748,0.00013726276,0.10521259,0.10874037,0.4391057
0.00065307505,0.022834158,0.115601726,0.00037637333,0.00041936713,0.013539451,0.026853729,0.0002761785,0.007497049,0.08426125,0.72768766
0.00019386201,0.11987686,0.024884287,0.00017444431,0.00022096543,0.01954416,0.24040149,0.00018057443,0.06811575,0.045988314,0.48041928
0.00021721292,0.24576156,0.07480543,0.00012551183,0.00024669833,0.0059782593,0.28212014,0.00013369028,0.00708888,0.04262913,0.34089348
0.00011412172,0.07742753,0.0047465237,0.00010998209,0.0002521965,0.0034228724,0.115217716,0.00010885543,0.2688819,0.023190865,0.5065275
4.7599566e-05,0.014094688,0.001985252,5.2155323e-05,8.982727e-05,0.8792983,0.01442477,3.9536873e-05,0.0005240261,0.078542486,0.01090133
0.000101760306,0.10571292,0.003780066,0.0001182906,0.00013786936,0.0012142863,0.13219184,0.00010574451,0.06857177,0.039437763,0.6486277
0.00012137524,0.03921745,0.0097918315,0.00012490935,0.00026695427,0.09184338,0.035016246,0.000119039185,0.101366684,0.04162984,0.6805023
0.00033262372,0.07687951,0.042998094,0.00029605255,0.00028115482,0.014324576,0.18026036,0.00018186308,0.03618756,0.15274233,0.49551588
0.000118676835,0.042452224,0.0044459673,8.807971e-05,0.0002095108,0.0064352816,0.03601975,0.00011118756,0.5911274,0.0043975646,0.31459436
0.00032771094,0.02943102,0.012243671,0.00019749446,0.00030947995,0.0026407572,0.14477916,0.00026464494,0.11002581,0.012239069,0.6875411
0.004698744,0.0012049857,0.00041880202,0.0023220992,0.03913416,0.0047301166,0.00089426467,0.00061770465,0.00047678064,0.93407446,0.0114279045
0.0014201726,0.0002100985,0.00022297289,0.00066907477,0.0009147367,7.567112e-05,0.0001480361,7.467858e-05,5.1768435e-05,0.9950411,0.0011717157
0.00023072462,0.12685087,0.007350916,0.00014405747,0.0003287296,0.01544929,0.1288048,0.00015099348,0.05841544,0.06679064,0.59548354
0.0003905542,0.017892985,0.6912224,0.00016209454,0.00011436214,0.06927048,0.085024625,0.00018293154,0.0092802,0.040833015,0.08562629
0.0004631387,0.120798275,0.053726003,0.00024966933,0.00025266325,0.016793003,0.713931,0.00030957066,0.0017523302,0.05386997,0.037854336
0.0004549998,0.24497387,0.024118174,0.00032552052,0.0003167533,0.0071331766,0.33917028,0.00022057522,0.008614629,0.09320137,0.28147066
0.00017530944,0.074935876,0.049985625,0.00016026317,0.00017177762,0.0038756619,0.07673304,0.00016228753,0.48525542,0.0055710725,0.3029737
