Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
7.093553e-05,0.034169234,0.012805493,4.181012e-05,0.000104375235,0.0043838783,0.048716903,2.8396258e-05,0.032304112,0.023762798,0.843612
3.2624e-05,0.065216385,0.006570575,3.351197e-05,5.008239e-05,0.0025447782,0.077375375,2.6311625e-05,0.566439,0.009868324,0.27184305
3.931989e-05,0.040031817,0.0016032871,3.4717854e-05,0.00017375904,0.052913196,0.023857996,3.489221e-05,0.002993637,0.6358155,0.2425019
0.00013434186,0.07765135,0.003443155,0.00013659935,0.00015565917,0.03027307,0.07461817,7.381354e-05,0.015359688,0.37620726,0.42194688
0.060526207,0.0025706415,0.002423598,0.0076534133,0.18049517,0.0013284471,0.0011124478,0.00036074498,0.017134778,0.605307,0.1210876
5.9445378e-05,0.1350429,0.03607856,6.562094e-05,6.404583e-05,0.03222653,0.5352823,6.5299435e-05,0.042195782,0.047238436,0.17168109
0.00022192781,0.15873307,0.023617022,0.00025678705,0.00030523722,0.027866725,0.21780169,7.704552e-05,0.016554188,0.07011622,0.48445004
6.561935e-05,0.04769476,0.02937982,6.878771e-05,6.0664777e-05,0.008796371,0.11738787,4.503041e-05,0.20523028,0.012736198,0.5785346
9.1417794e-05,0.14604524,0.024084106,5.8107795e-05,0.00010104215,0.0036612498,0.1805196,5.3903175e-05,0.07811145,0.094105944,0.4731679
0.00050595624,0.044648673,0.39425978,0.0001055296,8.5959495e-05,0.008672942,0.17162295,0.00010093886,0.017623067,0.042447355,0.3199269
5.4639808e-05,0.11218047,0.019581428,5.4744127e-05,0.000100425365,0.015069852,0.1939513,5.45333e-05,0.09968597,0.04759279,0.51167387
0.00014975439,0.14204581,0.10994378,5.6920202e-05,0.00015955158,0.011372594,0.2277615,4.7468846e-05,0.0066111735,0.053521305,0.44833016
5.066308e-05,0.058858253,0.0034751324,4.434359e-05,0.00012175367,0.0070316857,0.095849365,2.8736427e-05,0.33643734,0.019911826,0.47819087
2.946594e-05,0.013280796,0.003917846,2.0557893e-05,4.7759615e-05,0.88062143,0.01824021,1.2907443e-05,0.0007710761,0.068511724,0.014546157
4.425208e-05,0.12560381,0.006760013,3.431358e-05,0.00010564439,0.002738014,0.1798032,4.1760915e-05,0.16058832,0.042331107,0.48194957
3.8960574e-05,0.038328882,0.016645681,5.4442287e-05,0.00010335193,0.1653155,0.035820317,3.259565e-05,0.16355628,0.063290276,0.5168137
0.00014872331,0.03597724,0.03854433,9.272271e-05,8.654576e-05,0.017402807,0.08036875,4.8140486e-05,0.032489333,0.14305004,0.65179133
3.0697905e-05,0.037907925,0.00441758,3.3494503e-05,4.880495e-05,0.0027693552,0.04520633,2.7379396e-05,0.5748058,0.005033494,0.32971913
8.370093e-05,0.20675328,0.010022773,3.5801666e-05,7.5816126e-05,0.0013698632,0.16280398,5.086347e-05,0.11303227,0.007268641,0.498503
0.007174688,0.0010503749,0.0004195752,0.0011808275,0.054371037,0.0022870058,0.0005647418,0.00021186785,0.00056374626,0.8834663,0.048709795
0.11811695,0.0027757597,0.0052331276,0.0043174233,0.060192123,0.0017218277,0.0018424827,0.0005886775,0.0011249736,0.7632237,0.040862933
0.00010527502,0.11907731,0.0051099905,5.115768e-05,0.00020362157,0.014030108,0.11509318,3.5096506e-05,0.059040338,0.06953908,0.6177148
0.00025113812,0.023025086,0.62670094,8.801328e-05,4.9269755e-05,0.12587214,0.06321236,5.0907875e-05,0.008024032,0.065546796,0.0871793
0.00023476007,0.1380407,0.09275907,9.355118e-05,0.00010893655,0.016097568,0.57329977,0.00016171749,0.002482234,0.08630746,0.090414226
0.00030708706,0.21697468,0.0186962,0.0001363161,0.00020480341,0.017075311,0.41566336,0.00011988463,0.007929537,0.13424052,0.18865232
0.00010226927,0.07212525,0.04997152,6.863899e-05,5.8745103e-05,0.0020374132,0.07752321,5.7663285e-05,0.46756515,0.0032621734,0.32722795
9.188626e-05,0.11324973,0.34596866,5.5088633e-05,0.00010309308,0.005269539,0.2280831,5.1685874e-05,0.009649082,0.025936523,0.2715416
0.01790708,0.00014300492,0.00059474,0.96750814,0.00029597472,0.000124638,0.00017271643,0.00022950029,2.6704722e-05,0.0038615582,0.0091360025
4.018689e-05,0.042964622,0.0014002392,3.658873e-05,7.2159746e-05,0.0036313727,0.044909697,3.2700515e-05,0.32736015,0.05172953,0.5278228
6.4753636e-05,0.17716514,0.0045523695,4.960399e-05,4.1108837e-05,0.0016274661,0.073482424,4.6375637e-05,0.35504627,0.0032327992,0.38469166
7.550252e-05,0.08396461,0.01251134,5.485549e-05,0.00010630769,0.0059224213,0.12860554,5.713759e-05,0.039371796,0.016836384,0.7124941
1.5701497e-05,0.0056094094,0.0014515787,1.3588733e-05,1.32470905e-05,0.00040151944,0.010215041,1.1286371e-05,0.9244932,0.00093354646,0.05684186
0.00017589483,0.029769294,0.27867168,0.00012412005,0.00013133453,0.038332175,0.2030667,9.99852e-05,0.00633488,0.21929216,0.22400175
0.0121096745,0.000493022,0.0027664325,0.0045597255,0.0068089776,0.0018955638,0.00020804157,0.0002320119,0.00048653234,0.92894423,0.041495826
5.1546158e-05,0.022189563,0.0016402487,2.993457e-05,0.00014735182,0.051209316,0.029342582,3.4571454e-05,0.0018126287,0.8022788,0.09126347
5.838035e-05,0.06220468,0.108810216,8.705078e-05,0.00011381444,0.01553391,0.08120369,4.040184e-05,0.019155288,0.35280418,0.35998836
1.3940477e-05,0.026828585,0.0033345595,1.588387e-05,1.4811552e-05,0.00051374786,0.028903207,1.4710772e-05,0.78434235,0.002614639,0.1534036
0.00011793954,0.18561076,0.09567994,8.068922e-05,8.99695e-05,0.008291205,0.14583726,6.197009e-05,0.053520333,0.013481386,0.49722856
0.00014665801,0.025876708,0.09915419,5.7097008e-05,9.14965e-05,0.031728543,0.082681976,5.598646e-05,0.0011580552,0.62199444,0.13705486
6.891963e-05,0.06024788,0.06058987,5.729757e-05,0.00011777414,0.016580116,0.09652115,5.04172e-05,0.16973844,0.11024124,0.48578689
0.00013820523,0.1034728,0.18338197,0.00028418,0.00017065987,0.055538245,0.3190176,0.00014652306,0.0024889484,0.19118403,0.14417683
0.00010544491,0.043501392,0.73703736,0.00010813577,8.899078e-05,0.021795236,0.09942265,0.00014220538,0.0038464502,0.043736473,0.05021561
3.726353e-05,0.047139857,0.022009186,6.237962e-05,8.526113e-05,0.006152035,0.06517462,3.5173336e-05,0.3734806,0.042362284,0.44346136
5.8405498e-05,0.11591907,0.013474644,3.7377165e-05,5.0615447e-05,0.002854196,0.2961885,5.626849e-05,0.2077601,0.0051726596,0.35842818
0.00012387024,0.12981106,0.0072532482,0.00017584015,0.0002497706,0.007966829,0.15022549,5.6292814e-05,0.009336575,0.11003747,0.5847635
0.0001019177,0.16918157,0.008122907,5.3488493e-05,8.36327e-05,0.0034721172,0.19133644,5.830658e-05,0.12315673,0.0049615502,0.4994714
0.00013806923,0.09302906,0.039824557,0.00014670266,0.00026953276,0.005229279,0.1750893,5.9312817e-05,0.006320119,0.16429363,0.51560044
0.00012361445,0.17182277,0.011872228,8.009621e-05,0.00021118564,0.014762611,0.17435879,5.0557297e-05,0.018077152,0.13110204,0.4775389
5.2363037e-05,0.11287827,0.0073052947,4.5174642e-05,9.9762685e-05,0.0028411436,0.13849649,3.422452e-05,0.08343137,0.017482642,0.6373332
4.640422e-05,0.12647864,0.0031817008,3.1982854e-05,6.582168e-05,0.0014555702,0.0914679,3.5910212e-05,0.3056176,0.004345004,0.4672734
3.3008717e-05,0.05702324,0.0026375237,3.571841e-05,3.8525315e-05,0.0012791932,0.044281717,2.0805912e-05,0.5052427,0.0053038863,0.38410366
1.6791439e-05,0.013027787,0.0011748761,2.4084507e-05,1.2762478e-05,0.0038920932,0.032896806,9.588034e-06,0.9149146,0.0010768624,0.032953765
3.3590168e-05,0.09656443,0.030545512,3.218972e-05,5.116724e-05,0.0020407343,0.114545576,3.627733e-05,0.37304667,0.009756689,0.37334716
5.7763038e-05,0.037693933,0.06810203,0.00012248475,7.197115e-05,0.65250057,0.1438579,2.4511906e-05,0.0036350077,0.045359775,0.04857409
6.526525e-05,0.05317863,0.0037117861,3.0668805e-05,6.370349e-05,0.0060029062,0.13284826,4.14979e-05,0.16908059,0.096381344,0.5385953
1.1593766e-05,0.0067656334,0.0020510228,3.432045e-05,3.5026744e-05,0.969785,0.0075909747,1.3515789e-05,0.0013945744,0.006270551,0.006047824
0.00039467754,0.021672482,0.025892276,0.00019671205,0.00018522155,0.012452766,0.069631636,7.27301e-05,0.0044314377,0.54420674,0.32086337
7.290305e-05,0.12704347,0.1309982,4.9336293e-05,7.72165e-05,0.0022975083,0.1713033,3.7402613e-05,0.027695354,0.028485656,0.51193964
4.848754e-05,0.14696793,0.004823627,3.7347578e-05,8.094558e-05,0.0026198472,0.105287515,3.4942455e-05,0.1570764,0.009454094,0.5735689
8.976657e-05,0.034715313,0.004835727,5.3717053e-05,5.2781812e-05,0.16189383,0.08434412,8.267594e-05,0.00308402,0.6356644,0.07518366
0.00011217146,0.13364618,0.023875112,6.7064815e-05,0.0001615554,0.014645926,0.16825108,3.8776623e-05,0.056072805,0.06423291,0.53889644
4.9737864e-05,0.25043496,0.042836253,3.8840128e-05,6.625112e-05,0.008642123,0.6072175,3.8321275e-05,0.0020307994,0.02547747,0.063167736
6.174e-05,0.06623388,0.0022184302,3.4923774e-05,0.00014650228,0.01878352,0.037241764,3.160518e-05,0.028206868,0.4114088,0.4356319
0.00016692832,0.083165,0.20214061,0.0001263353,0.0001358713,0.073412,0.28789824,7.1819006e-05,0.0017075497,0.22414662,0.12702905
5.321608e-05,0.054812714,0.003915947,7.4975665e-05,6.565533e-05,0.20845322,0.080879465,4.3751395e-05,0.0018657598,0.62486523,0.024970096
0.00038810552,0.14654408,0.15981479,0.0003777894,0.00014110397,0.012386311,0.29813355,0.00021510114,0.0016648428,0.14730525,0.23302907
0.00869906,0.0006492117,0.00041436686,0.0010597201,0.026040802,0.0018233369,0.00072612317,0.000101065154,0.0003315879,0.88578445,0.07437026
4.5292938e-05,0.0454488,0.0015241192,3.08853e-05,0.000110341345,0.013169382,0.048712708,2.767184e-05,0.26467454,0.13105601,0.4952002
4.6502464e-05,0.019862482,0.0019299908,3.8295573e-05,5.3006384e-05,0.2898711,0.04849171,3.6476435e-05,0.0016099785,0.6220689,0.015991593
0.00014346658,0.120402254,0.04628712,0.00018133626,0.00017933648,0.022187587,0.099124886,5.301641e-05,0.032489255,0.020734271,0.6582175
0.00043228868,0.077432185,0.16432981,0.0003702508,0.00038147488,0.016406858,0.14226128,0.00017136501,0.009451269,0.3362617,0.25250155
2.8545159e-05,0.05876087,0.002431728,2.9742683e-05,2.4443416e-05,0.0013834271,0.046024986,2.8854332e-05,0.63625634,0.00087992265,0.25415114
5.6510933e-05,0.14005771,0.23058529,7.0695074e-05,9.0454356e-05,0.007739356,0.28983667,4.9797483e-05,0.023388082,0.050988246,0.25713715
0.00011560735,0.22572333,0.04851422,9.5377654e-05,7.466136e-05,0.004368265,0.5179031,9.2708586e-05,0.0052526025,0.03910253,0.15875761
0.0064070495,0.0009593213,0.000278501,0.0028522876,0.40970933,0.0043778704,0.00080726,0.00026245037,0.0008497778,0.5363849,0.037111312
0.00010751212,0.17136334,0.0522334,0.00013144338,9.353553e-05,0.022741066,0.23875853,7.856758e-05,0.058486864,0.13045354,0.32555223
3.206921e-05,0.010210198,0.02013362,2.7634684e-05,3.8079346e-05,0.8854627,0.03457741,1.9571047e-05,0.004014296,0.028291386,0.01719303
0.00015857324,0.1565358,0.1133595,9.308083e-05,0.0001083098,0.0025136117,0.46454507,7.2786745e-05,0.010507734,0.05854941,0.19355617
0.00025235227,0.012433435,0.0070888344,0.00011361485,7.4530406e-05,0.00454023,0.6565874,0.00014550393,0.03383889,0.00843777,0.2764874
0.00016018629,0.04282573,0.18633448,0.0002634113,0.000115757095,0.0050490154,0.60612226,0.00034188034,0.0028382868,0.017894348,0.13805467
